id,tweet,label
1589674246522899968,@username hahahahaha.. the man bụ onye aghụghọ. i doubt if he'll change.,Offensive
1552922406662050048,@username ezigbo onye aghụghọ 😭,Offensive
1075858707261650048,"@username hahaha... onye aghụghọ nwụọ, onye aghụghọ elie ya.",Normal
1052836907560909952,@username 🤣 🤣 🤣 🤣 🤣. that guy bụ onye aghụghọ... ona atụ asị dị egwu,Offensive
1597307744268480000,@username lol  onye aghụghọ nwụọ onye aghụghọ ibe ya elie ya,Normal
1507017271725600000,"@username onye aghụghọ nwụọ, onye aghụghọ elie ya!!!!",Normal
1228032855449750016,"@username ọ dịghịkwa mma o. however, ""onye aghụghọ nwụọ, onye aghụghọ ibe ya elie ya."" 😀 #igbo",Normal
1531223539814119936,@username hahahahah! ọ bụ ihe e ji mara onye aghụghọ na onye ụrụ ala. 😂,Normal
1361309057932470016,"buhari jebe gi, onye isi ịkpa oke. jebe gi onye aghụghọ mmụọ... ##url",Offensive
1294715117079320064,"@username ọ kwa a sị na ugwu mụta mgbaji ụkwụ, agadi nwaanyị amụta agakata akwuru. ebe ọ bụ na ụmụ mmadụ mụtara atughị atụ wee gbaa, ụmụ nnụnụ amụtanu efewe ebeghi ebe. onye aghụghọ nwụọ, onye aghụghọ elie ya.",Normal
1547493738309730048,"@username ihe m mụtara n'akụkọ a bụ, onye aghụghọ nwụọ onye aghụghọ ibe ya elie ya.  agụ dị ka ọkụkọ chefuru onye fọrọ ya ọdụ n'udummiri.",Normal
1405498717088709888,@username onye aghụghọ highway,Offensive
1627554480387389952,"enwe gwara ele na n’ihi na ọ kaala nka nke ukwuu, ka ya na otu obere nwa ya yịrị rụọ ọrụ nke ya. ele lechara anya kwere maka na ya na onwe ya bụ onye akpụ obi. o maghị na enwe bụ onye aghụghọ. ka ụbọchị orụ ruru, nke o bụla e were mma e soro nke ọma bịa ọrụ.",Normal
1160062813022419968,@username e say aunty deceive am.. onye aghụghọ mụọ 😂,Offensive
1404474286363000064,@username nwoke si ebe pua osiso! onye onye aghụghọ dika gi.🤣🤣🤣🤣🤣,Offensive
1615481803963239936,"afịa zụba! onye aghụghọ nwụọ, onye aghụghọ e nyie ya! 😂 ##url",Offensive
1064753680631699968,pls help us to search for #restructuring &amp; #corruption in #atikuplandocument. chai-chai--ndị igbo abanyela n'ụgbọala nke onye aghụghọ (igbo people have entered a car owned by a fraudster) @username,Offensive
1454266690418639872,@username negodu onye aghụghọ a 🤦🏿‍♂️....,Offensive
1000315853395709952,"@username ọ bụ unu nwe aka 👍. akụkọ tọrọ ụtọ nke ukwuu ma na akuzikwa ihe bara uru. n'ezie onye aghụghọ nwụọ, onye aghụghọ ibe ya elie ya. daalụ nụ!",Normal
1189230408245870080,"@username ọwuya,, makana ọnye aghụghọ nwụọ onye aghụghọ enie ya",Normal
1128378557170940032,"onye ọbụla gwara gị na ndị igbo ahụghị onwe ha n'anya bụ onye aghụghọ ma bụrụkwa onye mkpasa. a na-enwe esemokwu na nghọtahie mana ọ kwa ka ọ dị be onye, ka ọ dị be ibe ya. ọ pụtaghị na igbo ahụghị onwe ha n'anya.",Normal
1490370080051539968,@username nkata ga e kpudo onye aghụghọ.,Normal
1144703826848630016,@username 😄 😄 😄 malaria gịnị? onye aghụghọ,Offensive
1572487164876679936,@username you read before asking now. onye aghụghọ 🤣,Offensive
1359079498151510016,@username 🤣 🤣 🤣 🤣 arinze onye aghụghọ,Offensive
1574852877134269952,🤷‍♂️🤷‍♂️🙆‍♀️🙆‍♀️ adam ịbịa kwa. onye aghụghọ 😂😂😂😂😂😂😂 ##url,Offensive
1056432774394140032,@username is this the response to dr. amadi's revelations about you?  onye aghụghọ.,Offensive
999956552999107968,"n'ihi na ọ sịrị na ọ bụ ọdụ ya hụrụ n'okporo ụzọ. ya bụ, onye aghụghọ nwụọ, onye aghụghọ elie ya. ụgwọ na ụgwọ atana.",Offensive
1307578649307219968,@username 🤣🤣🤣🤣🤣🤣 nkata ekpudogo onye aghụghọ.,Offensive
1303283549915800064,ụdị ikpa agwa  types of behaviour   onye nzuzu = stupid person onye aghụghọ =cunning person onye ekwurekwu = talkative ezigbo mmadụ = good person  onye asịrị = a gossip  onye ngana= lazy person  add yours ☺️  #igbolearners,Offensive
1368960331654060032,"utu ọcha come and speak english again... coward that cannot troll with his chest. how is your conscience now? that conscience sha kuwa gị isi there, onye arụrụala ##url",Offensive
1450490285033669888,"@username thank chi nnem, ịhụrụ command wụ ezigbote onye arụrụala 😏",Offensive
1341474140621040128,"@username no dey only kiss, nelly onye arụrụala!",Offensive
1254028995634629888,@username ama m na nke gị ga adị íchè... onye arụrụala!,Offensive
755930916686441984,"@username chai! i bụ onye arụrụala, mana ọ ga-adịkwa mma ma enwee ww. chimooo! 😂",Offensive
1331505028285289984,@username jane you be onye arụrụala...,Offensive
1061182593595510016,@username igbo--abia dialect onye ohi onye arụrụala,Offensive
1412023183457280000,@username onye arụrụala dịka gị.,Offensive
1258829744465989888,@username agadi nwanyị onyeocha chọrọ iragbu the poor guy! onye arụrụala!😂😂😂😂,Offensive
1395801633938880000,@username may god forgive you. onye arụrụala.,Offensive
1622534755299229952,@username onye arụrụala 😂,Offensive
1401581890839079936,@username 😂😂 onye arụrụala,Offensive
1567327621884640000,@username onye arụrụala mụọ,Offensive
1316302200927379968,@username akụkọ ụwa.... onye arụrụala,Offensive
1511088320486449920,"@username onye arụrụala nwụọ, onye arụrụala ibe ya elie ya.",Offensive
1332287310302479872,@username afam onye arụrụala i gonyetụgo m azụ mbụ? ọ hụrụ nwanyị shie rice🤣🤣🤣,Offensive
1465085365060920064,"oge akụkọ ụwa with 042 solex. hope ụzọdịmma bụ onye arụrụala!  ndị agha naịjirịa agbaala ụlọ, ụlọ ahịa na ihe onwunwe ndị ọzọ dị n'awommamma, imo steeti.  full video on youtube link 👇👇:  please like, comment and share 🙏🙏  @username ##url",Offensive
1328831299361050112,o kwuru na ya chere na otu n'ime isi ihe maazị koji na-enweta bụ na ọ bụ onye arụrụala na-ejide ha na njedebe okwu ahụ.,Offensive
1331654499119859968,@username ewooo.. onye mèrè gị ihe a? ịbụ ezigbote onye arụrụala!,Offensive
1525744213895379968,🤣🤣🤣🤣 onye arụrụala like you. ##url,Offensive
1301165723151200000,@username lol. onye arụrụala,Offensive
1530454693935290112,who is this one? get out and get lost!  onye iberibe! onye nzuzu! onye aruruala! onye oshi! atulu! nama! 😤😡😠🤬  @username please coman calm me down abeg. 😤 ##url,Offensive
1573031429151259904,@username 🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️ onye arụrụala,Offensive
1406334318797009920,"onye arụrụala nwanyị ahụ karịrị mmadụ, ọ bụ ntụgharị asụsụ bekee nke chi ọjọọ ha?",Offensive
203976666958139008,ada ibu onye aruruala rt @username : cc @username rt @username : please how can i get in contact with mikel obi biko?? odi ezigbo mkpa!,Offensive
174092693880848000,yes o rt @username : lol! thank u bro rt @username : onye oshi!!! amen sha. rt @username : range (cont) ##url,Offensive
1043628278773369984,iwu onye oshi. ##url,Offensive
1641119034769910016,@username hbd onye oshi mandate,Offensive
1424327646394070016,@username lol. onye oshi miracle,Offensive
1427339677690899968,thief. ole. barawo. onye oshi ##url,Offensive
600776728269688064,enweghi mgbe mkwuru na chief omeego bu onye oshi mana asikwaam na onaghi ezu oshi...#ilu,Offensive
1575415037136669952,"@username onye oshi, you think say na by grammar? 😂  your political journey is over, peter obi has exposed y'all ass, ekwensu dey quote bible, oku muonso gbapu gi isi",Offensive
1561326381497250048,@username onye oshi pos faceless ezi ohia 🐖👈🏽😂 ##url,Offensive
1611431819773370112,onye oshi bu onye oshi ##url,Offensive
1607382655531709952,@username onye oshi ‼️ zuzughariwa na twitter ekwensu ‼️ obidiot will kiiiiil you again in lekki toll gate useless thing.,Offensive
880339209516706944,onye ejide n'ukwu ose bu onye oshi ose ##url,Offensive
139836126981668000,"onye oshi ""@username : i stole that tweet lol""",Offensive
1521478146884869888,"@username ashawo kobokobo ka ibu, amu nkita ka ibu, onye oshi ka ibu. keep off my post maka amadioha amagbuogi kpai ndi mkporonmiri nzama otuharlots idumota moles you're",Offensive
1590745895112669952,@username onye oshi rie nsi .,Offensive
1394658233722230016,"@username obi chikolobi,obi out. don't get me started with... obi kerenrenke, obi onye oshi, obi onye ara.. they were singing and ofcos pointing at me. omo i cried o, cried like a fool. those bastards!",Offensive
1601992229786370048,you are very foolish and stupid idiot ezi ohia onukwu illiterate big for nothing chineke kpo gi na simon ekperima oku onye oshi ##url,Offensive
223402647271640992,"e mi ke,chinese?? onye oshi""@username : yo @username sweetie :d d movie n chinese food u owe me ngwa be ready""",Offensive
1488431393868750080,"@username onye oshi, bịa werenu 8b naira. kitikpa a gbawaa gị anya.",Offensive
321609110602801024,onye oshi ka ibu :p rt @username : egusi n pounded yam with isi ewu abuo n ukwu okuko ato .............. #jirinrigbuoonwegi,Offensive
1588480595457609984,@username nne gi na nna gi aturu🐄 onye oshi ‼️ your father was the highest betrayal of biafra during the war and you have taken over ekwensu ‼️ this time ga eri ishi gi🔥,Offensive
1489345064782500096,@username u are a bastard criminal chineke ga akpo gi oku onye oshi di ka gi mgbada,Offensive
1599163979225469952,idiot you are very very stupid ezi ohia onukwu illiterate big for nothing fool chineke kpo gi na simon ekperima onye oshi oku ##url,Offensive
1411622608148310016,@username onye oshi na ama,Offensive
113285583048146000,lol nwanne okwa chukwu ni onye isi oh lolrt @username mana i wu onye oshi though lol rt @username : ok agam enye ... ##url,Offensive
1222900020686439936,@username onye oshi 😂😂😂😂😂,Offensive
877093993024302976,"ochi atugbuo m! onye wu chineke? efulefu beyoncé? onye oshi. o na wepu omenala ndi african maka ""fame"" taa! o ga nwuru anwu o. onye ara. ##url",Offensive
1202550569526860032,@username ezigbote onye oshi,Offensive
1348739560621149952,onye oshi gbara ibe ya egbe ##url,Offensive
1628359465018830080,"@username onye oshi... vulture,onye ozo gbue i rie ozu",Offensive
1055904117346960000,now he knows.  otimkpu onye oshi... ##url,Offensive
554308419990347008,@username ekwensu kpokwaa gi oku! onye oshi,Offensive
1328336826902449920,"@username boy bu onye oshi, anini is his name",Offensive
1628924656932509952,"@username ûsû, aka bat, i wonder why you didn't prophecise that. onye oshi.",Offensive
18499412500,onye oshi :( rt @username : yo!,Offensive
1639939227755440128,@username respected elder brother onye oshi.. he should rie nsi biko,Offensive
1270802460630810112,"@username nna gi onye mgbu. mercy onye oshi, kitikpa lacha gi ike.",Offensive
1321539258985959936,looool onye oshi gbara ibe ya egbe ##url,Offensive
1621224542440920064,@username onye oshi come out that the with your family members ewu onye oshi,Offensive
285706546887942016,@username kwi kwi kwi chai u be onye oshi one bottle for u 99more to go,Offensive
134830784149323008,"9ice one boss rt @username : iremember dis song..obi kererenke obi,onye ara obi,onye oshi..obi! onye iberibe obi!",Offensive
1460561568161210112,@username onye oshi økükø..lai down there kam piawa gi azu.. ##url,Offensive
1590658335115970048,"@username you are nothing but a theif. an armed robber for that matter. tonda gbagbuo gi there, idiot! onye oshi, onye iberibe",Offensive
1599396682642330112,@username zugbukwa onye gi n'ike onye oshi ‼️ zuzughariwa na twitter ekwensu ‼️,Offensive
1633130673304199936,@username onye oshi criminal ##url,Offensive
1538245904280460032,"@username criminal, thief, onye oshi ,  onye ara, onye iberiberism,eze ndi mkpurummiri you are very stupid simon ekpa thunder fire you lunatic foolish gay.",Offensive
1635005708352770048,"@username ejiofor bu onye oshi,obu ya rere our be leader mnk.",Offensive
1252513833152920064,"@username kedu ihe anyi mere onye oshi a???? ndi imo dibe, oku mmuo na eche tanko.",Offensive
1637558623931899904,@username onye oshi return the money that was given to you naah. ndi nzuzu,Offensive
460671089098891008,onye oshi rt @username : i wish i tuk it sef... ( ˘˘̯),Offensive
937024138232856064,@username rapum aka abum onye oshi giri egbe?😂,Offensive
1622582633145280000,ka ezigbote onye oshi ##url,Offensive
1365422424888600064,@username original onye oshi na enwero egbé.,Offensive
196993154627551008,lol rt @username onye oshi,Offensive
1457116686176369920,"@username his a thief,owu onye oshi,a very big onye oshi,ekwensu odu ogologo!!",Offensive
1331016395753210112,@username ezigbo onye oshi. ihu ebe ndia nwechara choice lands and properties na abuja you will not believe it.,Offensive
1595376319587810048,idiot ezi ohia illiterate onukwu chineke kpo gi oku simon ekperima onye oshi you must suffer and end up like judas ##url,Offensive
1572249651344029952,"@username eze nwankwo muru mu, l'm not hiding, bia na uburu ihiejiofo ka eburu ozu gi eburu laa. columbia effigy is your identity, onye oshi ‼️ dos 🤣 hod🤣only one innocent person destroyed your nzama for 12 years, shameless ekwensu ‼️",Offensive
1640443749909009920,@username onye oshi konsi fans are terrible,Offensive
1489926644471109888,@username iwu onye oshi oo translation : you are a thief,Offensive
1504602872822070016,@username ribe ka onye oshi,Offensive
1500657070114269952,"onye oshi, oshochi egbu. ##url",Offensive
1613448292850870016,@username ekwensu kpogi oku onye oshi,Offensive
1568693642650589952,@username onye oshi onye beribeeee 😭😭😭,Offensive
1441372810186729984,"@username ekwekwe na-ekwe n'uta ekwere ọchụ nwa ọkụkọ nwe ada, nwa ọkụkọ nwe mwemwe ọsọ ụbọchị onye oshi ka aga akwa nne ya, ndị ihe ha na-efu abia mgbalu nwa eze anaghị efu na mba egbuo dike, erie dike.",Offensive
428530549473684992,"egbuom mmadu..*grabs cutlass*@username : cc @username rt @username : cc that onye oshi okuko on your tl #dreamchaser""",Offensive
151328750775176992,onye oshi -_-,Offensive
1638715471708189952,@username hahahaha for where onye oshi,Offensive
1399495974909789952,@username r kelly onye oshi,Offensive
1120267437088359936,@username onye oshi friend,Offensive
429577730636913984,onye oshi rt @username : okor ike dika gi«@username mgbada dara ibi rt @username : ... ##url,Offensive
869274538139421952,"phyno must deal with that nkita pia mia, aha gi ya bu onye nshi. i ga ada pia. onye oshi",Offensive
1638650607970949888,"@username ara agbala onye oshi mandate, dem come carry am go abroad for check up.",Offensive
1318322876106350080,"@username na them be this, oloshi   ekwensu kpokwa gi oku there bastard  onye oshi di ka gi   e go rotate for you one day sha, anuofia!!",Offensive
1166133360483279872,@username boma where is my kimono onye oshi,Offensive
58187599277330400,@username onye oshi! ur avatar is sooo on point! mmmuah! fine geh!,Offensive
1635360934180029952,@username that yakubu na onye oshi.. i don't trust him,Offensive
1621120016413519872,@username wait for nne gi na nna gi scammers who destroyed ala igbo with their akpiri ogologo ‼️ onye oshi ‼️ zuzughariwa na twitter ekwensu ‼️,Offensive
138721953556086000,u 2!!! onye belu belu hahahahahahaha rt @username : @username onye oshi .. lol,Offensive
1624708136362820096,"@username nwa nnamani, onye oshi  !.",Offensive
932314208116592000,"n500m?! nwanne, anyi ga eme ezigbote incarceration. he's definitely used more than that. ezigbote onye oshi ka o wu. we imolites need to kick out apc from imo state. ##url",Offensive
1468842913413090048,onye oshi 😂😂 ##url,Offensive
1606375628281969920,"@username onye oshi check the spelling of the twitter, ekwensu ‼️ cheap propagandists, zuzughariwa na twitter 🐒",Offensive
588463741420743936,mpa gi wu onye oshi....kupu!!,Offensive
1580300759438340096,hahahaha doors of criminality and lies onye oshi di ka gi ##url,Offensive
1250459082357690112,@username onye oshi afuru anya,Offensive
1634271679282129920,an irremediable and incurable coward @username who was and has been telling lies and stealing public monies.. ekwensu and thief like his foolish father. onye oshi onye oshi onye oshi onye oshi onye oshi onye oshi onye oshi onye oshi onye oshi. ##url ##url,Offensive
830363873379229056,"@username diezani, kuku kill us!! 😩😩 onye oshi",Offensive
1555286083516120064,@username onye oshi like you,Offensive
3836733321912320,@username onye oshi...go joor! don't com again wit any q&a time 2mao...y din't u ansa me 2day? i mere ihu ka ikwikwi!,Offensive
1336406352709760000,ekwensu wu onye oshi na onye ashi,Offensive
72629838309105600,onye? afta stearing my avata! taaah!rt @username : my ruff!!! :d rt @username : onuku onye oshi!rt @username : yaaay! back in!,Offensive
267327569790128000,"lool abegi!""@username : onye oshi rt @username : stolen meat is the best..""",Offensive
876027063618162048,@username abum ezigbo onye nnewi mana aburom onye oshi!,Offensive
3171328370671610,"oloshi ... onye oshi .... barawo rt @username : all i want 4 xmas is- an ipad, iphone 4, a nice car(2009model),a (cont) ##url",Offensive
1429502651121659904,@username onye oshi somebody.,Offensive
429578501696801984,akpa amu onye ara«@username onye oshi rt @username : okor ike dika gi«@username mgbada dara ibi ... ##url,Offensive
1588479329704570112,@username nne gi na nna gi ekperima eze aruruala ‼️ onye oshi ‼️ zuzughariwa na twitter 🐒,Offensive
1611749292267500032,@username mgbo tiwagi isi. nwa onye oshi,Offensive
1628407055630609920,"aṅụmaṅụ, onye oshi, efulefu, 🙄 ##url",Offensive
16551722331668400,onye oshi rt @username :  torch on my mind....#christmasgift,Offensive
1569300305245829888,"all of a sudden no filling station get fuel again , okwa mmadu bu ekwensu o guy",Offensive
1205954445655310080,ekwensu na kwa cha ##url,Offensive
1606987249001840128,egbe mmiri gbagbuo ama nna gi there! onu iji gwa peter okwu suchie gi there! ekwensu! ##url,Offensive
1589699467850419968,@username onye ori criminal minds umuekwensu,Offensive
1491334841258089984,"@username ekwensu , so lovely",Offensive
767338998658436992,"@username huh your fada. ezi ofia, obogwu ugbo, anumanu, nkita ara, ekwensu kpo gi okwu dia.",Offensive
1096494907777309952,@username ekwensu gbuo gi there,Offensive
1292011074389250048,@username heiiiiii britney ha enyego gi jumbo🙆‍♂️ o kwa colorado ka ina ese  juu ekwensu na ngwo oru ya niile,Offensive
1170800904683040000,chineke !!! 🙆🏿‍♂️🙆🏿‍♂️🙆🏿‍♂️ ekwensu enwe phone number!! ##url,Offensive
1300809575243840000,ekwensu ihere mmegbue gi... ##url,Normal
1242740720651369984,@username ekwensu ga ami ha onu,Offensive
1196953331211610112,ekwensu a abiagokwa ọzọ ịchọ ihe ọ ga-asị na anyị mere...,Offensive
1315276581653410048,owu ekwensu... demon. ##url,Offensive
695580940869966976,"""ekwensu abia late na morning mass"" - chinwetalu agu",Offensive
1324487556956849920,ekwensu go behind me 🤣🤣🤣🤣🤣🤣🤣 ##url,Normal
656522271444631040,"why a girl would want you to choose her over your job is way beyond me, chukwu napu ekwensu ike...orlu dimkpa ji atachi ulcer...nne gaba",Normal
1579166853288450048,@username why you no go dey use to being old backwardness bad governance dodo and agbado onye iberibe. ekwensu racha gi anya,Offensive
1162461920923980032,@username ekwensu ogini got  me 😂😂,Offensive
1454910599956250112,@username lee onye oshi kwu ga okwu investors.  i cho ga ndi unu ga e zugbu.  taa gbafuo gi. i na agwa ndi ka gi mara ihe okwu.  oge ndi ottelectual na ndi efulefu agago na alaigbo.  anyi ajula ekwensu na ngwa oru ya niile.  i ga ato na ugwu awusa.,Offensive
1588681898406309888,@username ifeajuna and upkabi asika grand son..... onye oshi ‼️ onye akpiri ogologo ‼️ mnk is in dss dungeon because of biafra freedom and you are here on twitter constituting nuisance. ekwensu ‼️,Offensive
1577272231784150016,postinor umu nwa 1 of unn! dildo umuasa ji agbu ncha 1 of enugu! king jofa joffe 1 of ajah! ekwensu odu ogonogo 1 of awka! ##url,Offensive
1169032833375059968,"@username i be ezigbo onye nzuzu! ekwensu gbuo gi there, onye iberibe ##url",Offensive
1255815037064699904,chukwu napụtara ekwensu ike,Offensive
372019887923003008,yur the one who's a dog! ewu di ka gi! ne ki si we di....onye ara! ekwensu! onye iberibe! @username,Offensive
1509049518595130112,ekwensu yi akwa ọcha so ina akocha mmadụ ọnụ. enyegom gị ọrụ na ụtụtụ a nwa chukwu bụrụ ọnụ. udene ga eji ikpu nne gị eme pepper soup anuofia. nwoke bu ikpu na etiti ụkwụ ya agaghari. kitikpa lacha gị anya adaka. ##url,Offensive
1046501530541670016,"@username nne, iwe gi adila oku, gbaghara’m n’ihi n’obu aka-olu ekwensu. bet e no go bad if we tag along tomorrow",Normal
1090218836618630016,"@username ure just killing me 😭😭😭, ekwensu in human form . mu nah agahi elu,e ga go nka nah.  i nah ache onye obara ya ndi oku, e choro ka anyi buru ojokwu nah bianca, o kwe imana asina o kwa viagra  gburu ojokwu. achorom kwa ga viagra gbu di m o",Offensive
971068676937080064,e say ekwensu😂😂😂😂😂 ##url,Offensive
1553443485499409920,@username kitikpa gbagbuo gi.  anumanu.  ekwensu,Offensive
1291456466159879936,@username ajụ m ekwensu na ọrụ ya nile!,Normal
1588121650771409920,"@username ekwensu, onye ori!",Offensive
711740662241206016,jisos bhara ekwensu nbha!!!! 😱 ##url,Normal
1628756119207249920,@username nkịta mịa gị amụ! ekwensu kechie ọganihu gị! anuofia! mmadụ chukwu bụrụ ọnụ! kitikpa sawaa gị afọ! ị bụ ajọ nwa abụrụ ọnụ!,Offensive
1621447604922990080,"@username nne agadi, nna gi ewu ohia, umu gi di eririeri!! giwa ekwensu odu ogologo",Offensive
1594050447391610112,@username nne gi na nna gi bingo zuzughariwa na twitter ekwensu ‼️,Offensive
1371235992653410048,stfu ekwensu na udi mmadu ##url,Offensive
1006313832367769984,😂😂😂😂 ekwensu enwe phone no..... this mfon guy is mad sha ##url,Offensive
1515037785534640128,"onwere odika amu na a'gum this evening, chineke napu ekwensu ike na ndu mu! ##url",Offensive
1591757399404179968,"@username nne gi na nna gi mugu....  zuzughariwa na twitter ekwensu ‼️ nne gi na nna gi should be in dss dungeon in high spirit, anu ohia. you cannot do what simon is doing. illiterates everywhere.",Offensive
1568290692727719936,"@username and you had to find a way to pin peter obi to this, you're beyond redemption ozu!!!  y'all keep mentioning peter obi unprovoked and when his supporters come for you, you start shedding tears.  ekwensu kpọọ gị ezigbote ọkụ, nkịta ara!!!",Offensive
1527000357502599936,ekwensu ewe phone number ##url,Normal
1264620622346360064,"@username lmaoo.   you na low budget ekwensu, 2003 model.",Offensive
1636927370388019968,@username ekwensu  buo gi onu. anu ohia,Offensive
1044103287560169984,"ekwensu not today,biko! ##url",Offensive
1569049320187640064,okwa mmadu but ekwensu bikonu . so how will anambra be in this election now,Offensive
585865756405038976,ekwensu e'romancia mammy water. 😂😂😂 tf!! @username,Offensive
1278731141915300096,ekwensu enwe ekwenti!!! ##url,
1342601521364659968,@username ekwensu e romancee mamiwota  my fav phrase,Offensive
1601480453189659904,ekwensu susuo gi onu there!!!!😡 ##url,Offensive
1246466655498180096,old dunlop tire.... nawa o jehovah napu ekwensu ike na twitter biko,Offensive
327669470447419008,"buhahaha!na nsukka ko,owerri?""@username : esim bee nna gi rt @username : @username ekwensu kedu ebe isi kwa???""",Offensive
1623059390810190080,"@username it's very stupid and lame of you to reply me in yoruba. i don't understand yoruba. anyways, ekwensu kpokwaa gi and nne gi oku there! otu ezi!",Offensive
1379738833114299904,@username ekwensu like you🙄,Offensive
1204817115502520064,@username chineke napukwa ekwensu ike,Normal
1301465017028669952,ekwensu enwe phone number ##url,Normal
499822583660153984,"oyebola @username : ebola ""@username : ekwensu ""@username : eniola""@username : yoruba names starting ... ##url",Normal
332102463056384000,ekwensu !!! nne gi e ba ....,Offensive
1363727535931059968,ekwensu ọ oga me rie ụnụ ná agha... sị mbà oh,Normal
1369065039769009920,"umuthwa the chihuahua, umuthwa ilu enwe, umuthwa ochie amosu, umuthwa nwa ekwensu, umuthwa onye iberibe 🙌🏼🙌🏼 ##url",Offensive
1138529872811379968,ekwensu akpola unu oku ##url,Offensive
938109379576033024,@username god punish you there anu ohia nwuru anwu!! ozu! ekwensu odu ogologo!! olu! fat fool! anya ikwiikwii! onu ezi! dirty stinking pig!!,Offensive
1134397711749400064,"why would you a mother make her new born  baby up? draw her brows, apply powder and lipstick   isi odikwa ya  mma  chineke na pu ekwensu ike",Normal
959732268926413952,@username did you shout 'ekwensu ewelu aru nyusaa oku mmuo....' for the culture.,Offensive
1107385249690989952,@username i don't want onyinye ekwensu,Offensive
1213362820705840128,ekwensu aromance mami water😩 ##url,Offensive
1472856825502510080,@username ekwensu kpoo gi na simon sabo ekperima oku.  dos kill otu nne gi aboki eze gworo.  autopiloters umu ekwensu.  mnk has always exposed criminals like you on air.  chinasa nworu did the right thing for exposing simon sabo ekperima fake esn that are terrorising villagers,Offensive
1022814652135299968,"@username nwanne mmadu, uta a di ro gi! oso ndu ka i na agba! si ekwensu na onwuwa rapu gi aka!",Offensive
1331674525772219904,"you ehn @username nna gi bu akwuna, chukwu ga ata gi ahuhu, oge obula m di ndu i gaghi ahu elu igwe. ekwensu spawn. ezi na ulo gi agaghi ama udo. egbe ga-adakwasi gi ebe obula i zoo, nonsense ##url",Offensive
1432091646389370112,@username nne gi na nna gi ekwensu!! 😊🤭,Offensive
1515435249383209984,"@username nna, i know someone that met his brother, his aunt. his parents are late. infact she was partially overseeing his building project  na ""obi be nna ya"" but dude has been married for 4 years with a daughter..  rapu okwu. ekwensu chọọ ịkpọ mmadụ ọkụ, ọ naghị eme ebere.",Offensive
1577960602324059904,@username ekwensu ga akpo nna gi na nne gi oku efuruefu anu jaki.,Offensive
1045278178011480064,@username ekwensu romanciya mami water!!!!!!!!,Offensive
1356840277844100096,"david luiz, weta isi bịa welu isi, man of the match performance against united, cost us three easy points the next match. onyinye ekwensu😞",Offensive
1338891932165129984,@username ekwensu enwee phone number😕 ##url,Offensive
1232738946259579904,@username ekwensu amaro ka’isi kwado papa @username,Offensive
1305954345838609920,🎶 🎶  ekwensu o ga emerie unu n'agha?...  si mba o... si mba o... nwa chukwu...si mba!!!  🎶 🎶,Normal
1594335005739719936,"@username anụ ọhịa, is better u call urself to order, before  ekwensu akpọ gị òkù  auto harlot 😅😅😅😅😅😅 ##url",Offensive
1630197016742569984,@username ekwensu ifere mee gi,Offensive
1098499313892809984,"nke bu ekwensu,correct owerri man 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 ##url",Offensive
1365423311954599936,"@username ikpu nne gi,ekwensu kpookwa gi oku.stray bullet go soon locate you",Offensive
1570155508836839936,"@username ekwensu, onye iberibe you’ll suffer like the slave you’re… idiotic imbecile!!!!",Offensive
651384841192270976,@username maka gini zi? a laa cha bem otu nwanyi oburu nwoke ibem...chukwu napu ekwensu ike,Offensive
1128027064442000000,"@username mehnnn amarokwa m na nkįta ara obi ya dį dirty na tųwįta bų onye igbo.... maka chi, ekwensu romancikwara mamiwater full time ooo",Offensive
520371048542265024,@username ekwensu...anu ofia...onye iberibe....amusu...,Offensive
1575024338968839936,"@username nne gi , nna gi na umu nne gi bu cha ekwensu",Offensive
1169545843915069952,ekwensu rie nsi ##url,Offensive
1425051710578249984,"@username what else do you expect?  they are the first family and must be pampered... ndị ụ̀chụ̀ ekwensu ji gwalụ̀ ngwọ́ ólụ̀, tụ̀fìa kwa!",Offensive
1342568821979269888,@username ekwensu arapu go'gi aka.,Offensive
1387628263321840128,i have come to know through my years of spiritual practices that a spirit that asked for seven doesn't receive six _ mmụọ n'eri asaa anaghị anata isii.  wisdom! i ask you to be wise. i remain the great odogwuakataaka anya fụrụ mmụọ. ajọ nwa!,Offensive
1418936844474109952,"a king! you had me on for a moment there ngl but it made the laughter at the end more hilarious.  nwata chọba nke ya ọbụrụ ajọ nwa!   anyị mana ọnọdụ ugo n'ewe egbe iwe ya mere igbo bụ igbo jiri wee kwuo sị ""egbe bere, ugo bere. nke sị ibe ya ebena, nku kwaa ya"" ##url",Offensive
1354260950757600000,"ìgbo na ekwu si na nwata chọba nke ya ọbụrụ ajọ nwa  ya méré ọna abụ nwata kpakaria ibe ya na nkụ asi na ọkpara n'ajọ ọhịa  mazi nnamdi kanụ bụ ọdi mma ndị igbo k'ọna achọ, mànà onye amụma anaghị adi ire na ala nna ya  ụmụ igbo❤ @username ##url",Normal
1637494278720039936,"nwata chọba nke ya, ọ bụrụ ajọ nwa. ##url",Offensive
1412500198857870080,"@username nwata chọwa nke ya, ọ bụrụ ajọ nwa.",Offensive
